ti_id	titel	jaar	druk	categorie	voornaam	voorvoegsel	achternaam	uitgever	plaats_van_uitgave	cc_land	genre	geplaatst	link naar DBNL.org	author_id	year_start	year_end	year_precision	decade_start	decade_end	is_anonymous	no_author_id	is_magazine	is_prose
kiev001frit03	Frits Wardland 	1930	5de druk	herdruk	C.J.		Kieviet	P. Kluitman	Alkmaar	nl	proza	kiev001frit03_01	https://www.dbnl.org/tekst/kiev001frit03_01	kiev001	1930	1930	exact	1930	1930	False	False	False	True
krie012eddy02	Eddy en Freddy (onder ps. P. Koekoek)	1930	3de druk	herdruk	Charles		Krienen	Gebr. Kluitman	Alkmaar	nl	proza	krie012eddy02_01	https://www.dbnl.org/tekst/krie012eddy02_01	krie012	1930	1930	exact	1930	1930	False	False	False	True
cohe020uitd01	Uit de school geklapt	1930	3de druk	herdruk	Paulina Jacoba		Cohen-de Vries	W. de Haan	Utrecht	nl	proza	cohe020uitd01_01	https://www.dbnl.org/tekst/cohe020uitd01_01	cohe020	1930	1930	exact	1930	1930	False	False	False	True
smed001inde01	In de witte stilte	1930	1ste druk	werk	Alie		Smeding	Nederlandsche Keurboekerij	Amsterdam	nl	proza	smed001inde01_01	https://www.dbnl.org/tekst/smed001inde01_01	smed001	1930	1930	exact	1930	1930	False	False	False	True
smed001gril01	Grillige schaduwen	1930	1ste druk	werk	Alie		Smeding	De Tijdstroom	Huis ter Heide	nl	proza	smed001gril01_01	https://www.dbnl.org/tekst/smed001gril01_01	smed001	1930	1930	exact	1930	1930	False	False	False	True
fore002alei01	Aleid	1930	1ste druk	werk	Ellen		Forest	Van Kampen	Amsterdam	nl	proza	fore002alei01_01	https://www.dbnl.org/tekst/fore002alei01_01	fore002	1930	1930	exact	1930	1930	False	False	False	True
simo012init02	In Italië	1930	1ste druk	werk	Jozef		Simons			be	proza	simo012init02_01	https://www.dbnl.org/tekst/simo012init02_01	simo012	1930	1930	exact	1930	1930	False	False	False	False
verm025reis01	De reis door het leven	1930	1ste druk	werk	Edward		Vermeulen	Lannoo	Thielt	be	proza	verm025reis01_01	https://www.dbnl.org/tekst/verm025reis01_01	verm025	1930	1930	exact	1930	1930	False	False	False	True
assc007drie01	Drie musjes	1930	2de druk	herdruk	Clara		Asscher-Pinkhof	Kluitman	Alkmaar	nl	proza	assc007drie01_01	https://www.dbnl.org/tekst/assc007drie01_01	assc007	1930	1930	exact	1930	1930	False	False	False	False
kiev001moor01	De moord bij den hertenkamp. Detective-roman	1930	1ste druk	werk	C.J.		Kieviet	Bruna	Utrecht	nl	proza	kiev001moor01_01	https://www.dbnl.org/tekst/kiev001moor01_01	kiev001	1930	1930	exact	1930	1930	False	False	False	True
kiev001beni03	Benito, de jonge zwerver	1930	1ste druk	werk	C.J.		Kieviet	Paul C. Kaiser Biskwie-, Koek- en Beschuitfabrieken/Mortelman	Rotterdam/'s-Gravenhage	nl	proza	kiev001beni03_01	https://www.dbnl.org/tekst/kiev001beni03_01	kiev001	1930	1930	exact	1930	1930	False	False	False	True
veth002prik04	Prikkel-idyllen. Deel 3	1930	1ste druk	uitgave	Cornelis		Veth			nl	proza	veth002prik04_01	https://www.dbnl.org/tekst/veth002prik04_01	veth002	1930	1930	exact	1930	1930	False	False	False	True
marx002kwik03	Kwikzilver	1930	2de druk	herdruk	Cissy	van	Marxveldt	Valkhoff & Co.	Amsterdam	nl	proza	marx002kwik03_01	https://www.dbnl.org/tekst/marx002kwik03_01	marx002	1930	1930	exact	1930	1930	False	False	False	True
zern001gere01	De gereede glimlach	1930	1ste druk	werk	Elisabeth		Zernike	C.A. Mees	Santpoort	nl	proza	zern001gere01_01	https://www.dbnl.org/tekst/zern001gere01_01	zern001	1930	1930	exact	1930	1930	False	False	False	True
ziel003duis01	Het duistere bloed	1930	1ste druk	werk	Lode		Zielens	Elsevier	Amsterdam	nl	proza	ziel003duis01_01	https://www.dbnl.org/tekst/ziel003duis01_01	ziel003	1930	1930	exact	1930	1930	False	False	False	True
amme001vrou01	Vrouwenkruistocht	1930	1ste druk	werk	Jo	van	Ammers-Küller	Meulenhoff	Amsterdam	nl	proza	amme001vrou01_01	https://www.dbnl.org/tekst/amme001vrou01_01	amme001	1930	1930	exact	1930	1930	False	False	False	True
wit_001wijd01	De wijdere wereld	1930	1ste druk	werk	Augusta	de	Wit	Querido	Amsterdam	nl	proza	wit_001wijd01_01	https://www.dbnl.org/tekst/wit_001wijd01_01	wit_001	1930	1930	exact	1930	1930	False	False	False	True
vond001dewe04	De werken van Vondel. Deel 4. 1640-1645	1930	1ste druk	uitgave	Joost	van den	Vondel			nl	proza	vond001dewe04_01	https://www.dbnl.org/tekst/vond001dewe04_01	vond001	1930	1930	exact	1930	1930	False	False	False	False
geze002vlaa01	Vlaamsche volksvertelsels	1930	1ste druk	werk	Guido		Gezelle	Bigot en Van Rossum	Amsterdam	nl	proza	geze002vlaa01_01	https://www.dbnl.org/tekst/geze002vlaa01_01	geze002	1930	1930	exact	1930	1930	False	False	False	True
fabr005wond03	De wonderbaarlijke avonturen van Bartje Kokliko. Deel 2	1930	1ste druk	werk	Johan		Fabricius	De Erven De wed. J. van Nelle	Rotterdam	nl	proza	fabr005wond03_01	https://www.dbnl.org/tekst/fabr005wond03_01	fabr005	1930	1930	exact	1930	1930	False	False	False	True
cool004donk01	Het donkere licht	1930	4de druk	herdruk	Antoon		Coolen	Nijgh & Van Ditmar	Rotterdam	nl	proza	cool004donk01_01	https://www.dbnl.org/tekst/cool004donk01_01	cool004	1930	1930	exact	1930	1930	False	False	False	True
gres002curr01	Currente calamo	1930	1ste druk	werk	Jan		Greshoff	Stols	Maastricht	nl	proza	gres002curr01_01	https://www.dbnl.org/tekst/gres002curr01_01	gres002	1930	1930	exact	1930	1930	False	False	False	False
blaa012vrie01	Vriendinnen	1930	5de druk	herdruk	Henriëtte		Blaauw	Kluitman	Alkmaar	nl	proza	blaa012vrie01_01	https://www.dbnl.org/tekst/blaa012vrie01_01	blaa012	1930	1930	exact	1930	1930	False	False	False	True
vrie011ever01	Evert in turfland	1930	1ste druk	werk	Anne	de	Vries	Noordhoff	Groningen	nl	proza	vrie011ever01_01	https://www.dbnl.org/tekst/vrie011ever01_01	vrie011	1930	1930	exact	1930	1930	False	False	False	True
wals004dood01	De dood in het dorp	1930	1ste druk	werk	Gerard		Walschap	Het Kompas/De Spieghel	Mechelen/Amsterdam	vn	proza	wals004dood01_01	https://www.dbnl.org/tekst/wals004dood01_01	wals004	1930	1930	exact	1930	1930	False	False	False	True
smed001domi01	De domineesvrouw van Blankenstein	1930	1ste druk	werk	Alie		Smeding	Nijgh en Van Ditmar	Rotterdam	nl	proza	smed001domi01_01	https://www.dbnl.org/tekst/smed001domi01_01	smed001	1930	1930	exact	1930	1930	False	False	False	True
slau001schu01	Schuim en asch	1930	1ste druk	werk	J.		Slauerhoff	Van Dishoeck	Bussum	nl	proza	slau001schu01_01	https://www.dbnl.org/tekst/slau001schu01_01	slau001	1930	1930	exact	1930	1930	False	False	False	True
looy001jaco01	Jacob	1930	1ste druk	werk	Jac.	van	Looy	Sijthoff	Leiden	nl	proza	looy001jaco01_01	https://www.dbnl.org/tekst/looy001jaco01_01	looy001	1930	1930	exact	1930	1930	False	False	False	False
ouds001inme01	In memoriam	1930	1ste druk	werk	J.	van	Oudshoorn	Van Dishoeck	Bussum	nl	proza	ouds001inme01_01	https://www.dbnl.org/tekst/ouds001inme01_01	ouds001	1930	1930	exact	1930	1930	False	False	False	True
keni001apos01	De apostels van het nieuwe rijk	1930	1ste druk	werk	Paul		Kenis	De Arbeiderspers	Amsterdam	nl	proza	keni001apos01_01	https://www.dbnl.org/tekst/keni001apos01_01	keni001	1930	1930	exact	1930	1930	False	False	False	True
brun005monn01	De monnik in het westen	1930	1ste druk	werk	Victor J.		Brunclair	Regenboog	Antwerpen	be	proza	brun005monn01_01	https://www.dbnl.org/tekst/brun005monn01_01	brun005	1930	1930	exact	1930	1930	False	False	False	True
boud007klop01	De klop op de deur	1930	1ste druk	werk	Ina		Boudier-Bakker	Van Kampen	Amsterdam	nl	proza	boud007klop01_01	https://www.dbnl.org/tekst/boud007klop01_01	boud007	1930	1930	exact	1930	1930	False	False	False	True
maas003vers02	Verstooteling	1930	4de druk	herdruk	H.H.J.		Maas	Schoonderbeek	Laren	nl	proza	maas003vers02_01	https://www.dbnl.org/tekst/maas003vers02_01	maas003	1930	1930	exact	1930	1930	False	False	False	True
snie002hutv02	De hut van Wartje Nulph	1930	?	herdruk	Jan Renier		Snieders	Maatschappij voor God en 't volk	Antwerpen	be	proza	snie002hutv02_01	https://www.dbnl.org/tekst/snie002hutv02_01	snie002	1930	1930	exact	1930	1930	False	False	False	True
snie001vill01	Werken. Deel 38. Villa Pladelle	1931	1ste druk	uitgave	August		Snieders	Maatschappij voor God en 't volk	Antwerpen	be	proza	snie001vill01_01	https://www.dbnl.org/tekst/snie001vill01_01	snie001	1931	1931	exact	1930	1930	False	False	False	True
snie001fata02	Werken. Deel 39. Fata morgana. Deel 1	1931	1ste druk	uitgave	August		Snieders	Maatschappij voor God en 't volk	Antwerpen	be	proza	snie001fata02_01	https://www.dbnl.org/tekst/snie001fata02_01	snie001	1931	1931	exact	1930	1930	False	False	False	True
snie001fata03	Werken. Deel 40. Fata morgana. Deel 2	1931	1ste druk	uitgave	August		Snieders	Maatschappij voor God en 't volk	Antwerpen	be	proza	snie001fata03_01	https://www.dbnl.org/tekst/snie001fata03_01	snie001	1931	1931	exact	1930	1930	False	False	False	True
gisb002hoev01	De hoeve van Aptonga. Verhaal uit den tijd van den H. Cyprianus, bisschop van Carthago 	1931	1ste druk	werk	V.	van	Gisbergen	R.K. Jongensweeshuis	Tilburg	nl	proza	gisb002hoev01_01	https://www.dbnl.org/tekst/gisb002hoev01_01	gisb002	1931	1931	exact	1930	1930	False	False	False	True
kol_001nell01	Nellie's groote vertelselboek. Sprookjes en vertellingen van Mevrouw van Kol	1931	1ste druk	uitgave	Nellie	van	Kol	G.B. van Goor Zonen's U.M.	's-Gravenhage	nl	proza	kol_001nell01_01	https://www.dbnl.org/tekst/kol_001nell01_01	kol_001	1931	1931	exact	1930	1930	False	False	False	False
blaa012gehe02	Het geheim van Tante Saar	1931	3de druk	herdruk	Henriëtte		Blaauw	Gebr. Kluitman	Alkmaar	nl	proza	blaa012gehe02_01	https://www.dbnl.org/tekst/blaa012gehe02_01	blaa012	1931	1931	exact	1930	1930	False	False	False	True
feen003kobu01	Kobus Wempe  	1931	1ste druk	werk	Ruurd		Feenstra	Gebr. Kluitman	Alkmaar	nl	proza	feen003kobu01_01	https://www.dbnl.org/tekst/feen003kobu01_01	feen003	1931	1931	exact	1930	1930	False	False	False	True
huet028club01	De club uit Rustoord	1931	1ste druk	werk	B.	van	Huët	Wed. J. van Nelle	Rotterdam	nl	proza	huet028club01_01	https://www.dbnl.org/tekst/huet028club01_01	huet028	1931	1931	exact	1930	1930	False	False	False	True
balj001vleg01	De vlegeljaren van een H.B.S.-er	1931	1ste druk	werk	J.P.		Baljé	De Steenuil	Amsterdam	nl	proza	balj001vleg01_01	https://www.dbnl.org/tekst/balj001vleg01_01	balj001	1931	1931	exact	1930	1930	False	False	False	True
abko001circ02	De circusclown of de lotgevallen van Daantje	1931	2de druk	herdruk	Chr.	van	Abkoude	Kluitman	Alkmaar	nl	proza	abko001circ02_01	https://www.dbnl.org/tekst/abko001circ02_01	abko001	1931	1931	exact	1930	1930	False	False	False	True
hich002afke07	Afke's tiental	1931	9de druk	herdruk	Nynke	van	Hichtum	Gebr. Kluitman	Alkmaar	nl	proza	hich002afke07_01	https://www.dbnl.org/tekst/hich002afke07_01	hich002	1931	1931	exact	1930	1930	False	False	False	True
sorb002canc02	Het Cancellierboeck	1931	1ste druk	uitgave	Robert	de	Sorbon	Sijthoff	Leiden	nl	proza	sorb002canc02_01	https://www.dbnl.org/tekst/sorb002canc02_01	sorb002	1931	1931	exact	1930	1930	False	False	False	False
reyn008roma02	De roman der getrouwde vrouwen	1931	1ste druk	werk	Jeanne		Reyneke van Stuwe	Veen	Amsterdam	nl	proza	reyn008roma02_01	https://www.dbnl.org/tekst/reyn008roma02_01	reyn008	1931	1931	exact	1930	1930	False	False	False	True
troe002gede04	Gedenkschriften. Deel IV. Storm	1931	1ste druk	werk	Pieter Jelles		Troelstra	Querido	Amsterdam	nl	proza	troe002gede04_01	https://www.dbnl.org/tekst/troe002gede04_01	troe002	1931	1931	exact	1930	1930	False	False	False	False
wolt016verz01	Verzamelde redevoeringen en verhandelingen	1931	1ste druk	werk	J.		Woltjer	Standaard	Amsterdam	nl	proza	wolt016verz01_01	https://www.dbnl.org/tekst/wolt016verz01_01	wolt016	1931	1931	exact	1930	1930	False	False	False	False
assc007rozi01	Rozijntje	1931	1ste druk	werk	Clara		Asscher-Pinkhof	Menno Hertzberger	Amsterdam	nl	proza	assc007rozi01_01	https://www.dbnl.org/tekst/assc007rozi01_01	assc007	1931	1931	exact	1930	1930	False	False	False	True
braa002hamp01	Hampton Court	1931	1ste druk	werk	Menno	ter	Braak	Nijgh & Van Ditmar	Rotterdam	nl	proza	braa002hamp01_01	https://www.dbnl.org/tekst/braa002hamp01_01	braa002	1931	1931	exact	1930	1930	False	False	False	True
braa002afsc01	Afscheid van domineesland	1931	1ste druk	werk	Menno	ter	Braak	Stols	Brussel	be	proza	braa002afsc01_01	https://www.dbnl.org/tekst/braa002afsc01_01	braa002	1931	1931	exact	1930	1930	False	False	False	False
cost006waar01	Waarheen gaan wij?	1931	1ste druk	werk	Dirk		Coster	Van Loghum Slaterus en Visser	Arnhem	nl	proza	cost006waar01_01	https://www.dbnl.org/tekst/cost006waar01_01	cost006	1931	1931	exact	1930	1930	False	False	False	False
roel004kome01	Komen en gaan	1931	2de druk	herdruk	Maurice		Roelants			be	proza	roel004kome01_01	https://www.dbnl.org/tekst/roel004kome01_01	roel004	1931	1931	exact	1930	1930	False	False	False	True
smed001harl01	Harlekijntje	1931	1ste druk	werk	Alie		Smeding	Nijgh & Van Ditmar	Rotterdam	nl	proza	smed001harl01_01	https://www.dbnl.org/tekst/smed001harl01_01	smed001	1931	1931	exact	1930	1930	False	False	False	True
scha043wond01	Het wonder der liefde	1931	1ste druk	werk	Carel		Scharten	Maatschappij tot verspreiding van goede en goedkoope lectuur	Amsterdam	nl	proza	scha043wond01_01	https://www.dbnl.org/tekst/scha043wond01_01	scha043	1931	1931	exact	1930	1930	False	False	False	True
szek002rubb01	Rubber	1931	1ste druk	werk	M.H.		Székely-Lulofs	Elsevier	Amsterdam	nl	proza	szek002rubb01_01	https://www.dbnl.org/tekst/szek002rubb01_01	szek002	1931	1931	exact	1930	1930	False	False	False	True
wals004eric01	Eric	1931	1ste druk	werk	Gerard		Walschap			be	proza	wals004eric01_01	https://www.dbnl.org/tekst/wals004eric01_01	wals004	1931	1931	exact	1930	1930	False	False	False	True
exqu001amer02	De Americaensche zee-roovers	1931	1ste druk	uitgave	Alexander Olivier		Exquemelin	De Sikkel/De Spieghel	Antwerpen / Amsterdam	vn	proza	exqu001amer02_01	https://www.dbnl.org/tekst/exqu001amer02_01	exqu001	1931	1931	exact	1930	1930	False	False	False	False
blaa012goud01	De gouden vogel en andere verhalen	1931	1ste druk	werk	Henriëtte		Blaauw	Kluitman	Alkmaar	nl	proza	blaa012goud01_01	https://www.dbnl.org/tekst/blaa012goud01_01	blaa012	1931	1931	exact	1930	1930	False	False	False	True
blaa012bosc01	De boschhut	1931	1ste druk	werk	Henriëtte		Blaauw	Kluitman	Alkmaar	nl	proza	blaa012bosc01_01	https://www.dbnl.org/tekst/blaa012bosc01_01	blaa012	1931	1931	exact	1930	1930	False	False	False	False
abko001hoef01	Hoe Fred aviateur werd	1931	1ste druk	werk	Chr.	van	Abkoude	Gebr. Kluitman	Alkmaar	nl	proza	abko001hoef01_01	https://www.dbnl.org/tekst/abko001hoef01_01	abko001	1931	1931	exact	1930	1930	False	False	False	True
herp001lver01	Spieghel der volcomenheit	1931	1ste druk	uitgave	Hendrik		Herp	Neerlandia	Antwerpen	be	proza	herp001lver01_01	https://www.dbnl.org/tekst/herp001lver01_01	herp001	1931	1931	exact	1930	1930	False	False	False	False
helm003hart01	Hart zonder land	1931	2de druk	herdruk	Albert		Helman			nl	proza	helm003hart01_01	https://www.dbnl.org/tekst/helm003hart01_01	helm003	1931	1931	exact	1930	1930	False	False	False	True
dool001drui01	De druivenplukkers	1931	1ste druk	werk	A.	den	Doolaard	Querido	Amsterdam	nl	proza	dool001drui01_01	https://www.dbnl.org/tekst/dool001drui01_01	dool001	1931	1931	exact	1930	1930	False	False	False	True
vond001dewe05	De werken van Vondel. Deel 5. 1645-1656	1931	1ste druk	uitgave	Joost	van den	Vondel		Amsterdam	nl	proza	vond001dewe05_01	https://www.dbnl.org/tekst/vond001dewe05_01	vond001	1931	1931	exact	1930	1930	False	False	False	False
dekk007amst01	Amsterdam	1931	1ste druk	werk	Maurits		Dekker	Blitz	Amsterdam	nl	proza	dekk007amst01_01	https://www.dbnl.org/tekst/dekk007amst01_01	dekk007	1931	1931	exact	1930	1930	False	False	False	True
dekk007mand01	De man die een ander was	1931	1ste druk	werk	Maurits		Dekker	Nederlandsche Uitgeversmaatschappij	Amsterdam	nl	proza	dekk007mand01_01	https://www.dbnl.org/tekst/dekk007mand01_01	dekk007	1931	1931	exact	1930	1930	False	False	False	True
marx002puck01	Puck van Holten	1931	1ste druk	werk	Cissy	van	Marxveldt	Valkhoff & Co.	Amersfoort	nl	proza	marx002puck01_01	https://www.dbnl.org/tekst/marx002puck01_01	marx002	1931	1931	exact	1930	1930	False	False	False	True
crof001wiei01	Wie is S.S. 777?	1931	1ste druk	werk	Edward G.		Croffts	Z.n.	z.p.	nl	proza	crof001wiei01_01	https://www.dbnl.org/tekst/crof001wiei01_01	crof001	1931	1931	exact	1930	1930	False	False	False	True
buys009vers01	Verslagen over den gemeenteraad van Nevele	1931	1ste druk	uitgave	Cyriel		Buysse	Steenlandt	Kortrijk	be	proza	buys009vers01_01	https://www.dbnl.org/tekst/buys009vers01_01	buys009	1931	1931	exact	1930	1930	False	False	False	False
vlet002club01	De club van tweemaal zeven	1932	1ste druk	werk	A.C.C.	de	Vletter	Gebr. Kluitman	Alkmaar	nl	proza	vlet002club01_01	https://www.dbnl.org/tekst/vlet002club01_01	vlet002	1932	1932	exact	1930	1930	False	False	False	True
artz002acht01	Achter ronkende motoren	1932	1ste druk	werk	Marcel J.A.		Artz	B.J. Smit & Co	Amsterdam	nl	proza	artz002acht01_01	https://www.dbnl.org/tekst/artz002acht01_01	artz002	1932	1932	exact	1930	1930	False	False	False	True
wehl002bosc01	De Boschjes-club	1932	3de druk	herdruk	Nannie	van	Wehl	G.B. van Goor Zonen	Den Haag	nl	proza	wehl002bosc01_01	https://www.dbnl.org/tekst/wehl002bosc01_01	wehl002	1932	1932	exact	1930	1930	False	False	False	True
rive001paul01	Paul's avontuur in Limburg. Een spannend verhaal voor jongens	1932	1ste druk	werk	Hans	de la	Rive Box	Uitgeverij Helmond	Helmond	nl	proza	rive001paul01_01	https://www.dbnl.org/tekst/rive001paul01_01	rive001	1932	1932	exact	1930	1930	False	False	False	True
beec028hutv05	De hut van oom Tom	1932	10de, geheel herziene druk	herdruk	Harriet		Beecher Stowe	Pieter D. Bolle	Rotterdam	nl	proza	beec028hutv05_01	https://www.dbnl.org/tekst/beec028hutv05_01	beec028	1932	1932	exact	1930	1930	False	False	False	False
snie001intv02	Werken. Deel 42. In 't vervallen huis	1932	1ste druk	uitgave	August		Snieders	Bogaerts	's Hertogenbosch	be	proza	snie001intv02_01	https://www.dbnl.org/tekst/snie001intv02_01	snie001	1932	1932	exact	1930	1930	False	False	False	True
snie001vers02	Werken. Deel 44. De verstooteling. Stomme Nora. Kreupele Dorus	1932	1ste druk	uitgave	August		Snieders	Maatschappij voor God en 't volk	Antwerpen	be	proza	snie001vers02_01	https://www.dbnl.org/tekst/snie001vers02_01	snie001	1932	1932	exact	1930	1930	False	False	False	False
snie001nach02	Werken. Deel 45. De nachtraven	1932	1ste druk	uitgave	August		Snieders	Maatschappij voor God en 't volk	Antwerpen	be	proza	snie001nach02_01	https://www.dbnl.org/tekst/snie001nach02_01	snie001	1932	1932	exact	1930	1930	False	False	False	True
flee001uito01	Uit de ouwe speeldoos...	1932	2de druk	werk	Emiel		Fleerackers	Bode van het H. Hart		be	proza	flee001uito01_01	https://www.dbnl.org/tekst/flee001uito01_01	flee001	1932	1932	exact	1930	1930	False	False	False	False
flee001kijk01	Kijkkast	1932	5de druk	herdruk	Emiel		Fleerackers	Bode van het H. Hart	Alken	be	proza	flee001kijk01_01	https://www.dbnl.org/tekst/flee001kijk01_01	flee001	1932	1932	exact	1930	1930	False	False	False	True
thir001gast01	Gasten in het huis ten halven	1932	1ste druk	werk	Antoon		Thiry			be	proza	thir001gast01_01	https://www.dbnl.org/tekst/thir001gast01_01	thir001	1932	1932	exact	1930	1930	False	False	False	True
kiev001beni02	Benito, de jonge zwerver. Deel 2	1932	1ste druk	werk	C.J.		Kieviet	Paul C. Kaiser Biskwie-, Koek- en Beschuitfabrieken/Mortelman	Rotterdam/'s-Gravenhage	nl	proza	kiev001beni02_01	https://www.dbnl.org/tekst/kiev001beni02_01	kiev001	1932	1932	exact	1930	1930	False	False	False	True
vond001dewe06	De werken van Vondel. Deel 6. Vondels Vergilius-vertalingen	1932	1ste druk	uitgave	Joost	van den	Vondel			nl	proza	vond001dewe06_01	https://www.dbnl.org/tekst/vond001dewe06_01	vond001	1932	1932	exact	1930	1930	False	False	False	False
wit_001wake01	De wake bij de brug	1932	3de druk	herdruk	Augusta	de	Wit	Maatschappij voor Goede en Goedkoope Lectuur	Amsterdam-Sloterdijk	nl	proza	wit_001wake01_01	https://www.dbnl.org/tekst/wit_001wake01_01	wit_001	1932	1932	exact	1930	1930	False	False	False	True
amme001appe01	De appel en Eva	1932	1ste druk	werk	Jo	van	Ammers-Küller	Meulenhoff	Amsterdam	nl	proza	amme001appe01_01	https://www.dbnl.org/tekst/amme001appe01_01	amme001	1932	1932	exact	1930	1930	False	False	False	True
wess008ijze01	De ijzeren maarschalk. Het leven van Daendels, 'soldat de fortune'	1932	1ste druk	werk	Constant	van	Wessem	De Spieghel/Het Kompas	Amsterdam/Mechelen	vn	proza	wess008ijze01_01	https://www.dbnl.org/tekst/wess008ijze01_01	wess008	1932	1932	exact	1930	1930	False	False	False	True
smed001oude01	Oude kennissen	1932	1ste druk	werk	Alie		Smeding	Nijgh & Van Ditmar	Rotterdam	nl	proza	smed001oude01_01	https://www.dbnl.org/tekst/smed001oude01_01	smed001	1932	1932	exact	1930	1930	False	False	False	True
assc007aanw01	Aan wal	1932	1ste druk	werk	Clara		Asscher-Pinkhof	Van Holkema & Warendorf's Uitgevers-Maatschappij	Amsterdam	nl	proza	assc007aanw01_01	https://www.dbnl.org/tekst/assc007aanw01_01	assc007	1932	1932	exact	1930	1930	False	False	False	True
sell001lijs01	Lijsje Lorresnor	1932	1ste druk	werk	J.M.		Selleger-Elout	Servire	Den Haag	nl	proza	sell001lijs01_01	https://www.dbnl.org/tekst/sell001lijs01_01	sell001	1932	1932	exact	1930	1930	False	False	False	True
marx002haze01	Het hazenhart	1932	1ste druk	werk	Cissy	van	Marxveldt			nl	proza	marx002haze01_01	https://www.dbnl.org/tekst/marx002haze01_01	marx002	1932	1932	exact	1930	1930	False	False	False	True
dekk007broo01	Brood	1932	1ste druk	werk	Maurits		Dekker	Querido	Amsterdam	nl	proza	dekk007broo01_01	https://www.dbnl.org/tekst/dekk007broo01_01	dekk007	1932	1932	exact	1930	1930	False	False	False	True
eerb001lich01	Lichting '18	1932	1ste druk	werk	J.K.	van	Eerbeek			nl	proza	eerb001lich01_01	https://www.dbnl.org/tekst/eerb001lich01_01	eerb001	1932	1932	exact	1930	1930	False	False	False	True
helm003euve01	Het euvel Gods	1932	1ste druk	werk	Albert		Helman			nl	proza	helm003euve01_01	https://www.dbnl.org/tekst/helm003euve01_01	helm003	1932	1932	exact	1930	1930	False	False	False	True
clae004heil02	De heiligen van Sichem	1932	2de druk	herdruk	Ernest		Claes	Van Looy	Amsterdam	nl	proza	clae004heil02_01	https://www.dbnl.org/tekst/clae004heil02_01	clae004	1932	1932	exact	1930	1930	False	False	False	True
thij006taai01	Het taaie ongerief	1932	1ste druk	werk	Theo		Thijssen	Van Dishoeck	Bussum	nl	proza	thij006taai01_01	https://www.dbnl.org/tekst/thij006taai01_01	thij006	1932	1932	exact	1930	1930	False	False	False	True
szek002koel01	Koelie	1932	1ste druk	werk	M.H.		Székely-Lulofs	Kroonder	Bussum	nl	proza	szek002koel01_01	https://www.dbnl.org/tekst/szek002koel01_01	szek002	1932	1932	exact	1930	1930	False	False	False	True
revi002810001	8.100.000 m³ zand	1932	1ste druk	werk	M.		Revis			nl	proza	revi002810001_01	https://www.dbnl.org/tekst/revi002810001_01	revi0028100	1932	1932	exact	1930	1930	False	False	False	True
scha033uits01	Uitstel van executie	1932	1ste druk	werk	Jeanne	van	Schaik-Willing	Querido	Amsterdam	nl	proza	scha033uits01_01	https://www.dbnl.org/tekst/scha033uits01_01	scha033	1932	1932	exact	1930	1930	False	False	False	True
sche034janc01	Jan Compagnie	1932	1ste druk	werk	Arthur	van	Schendel	Nijgh & Van Ditmar	Rotterdam	nl	proza	sche034janc01_01	https://www.dbnl.org/tekst/sche034janc01_01	sche034	1932	1932	exact	1930	1930	False	False	False	True
smed001naak01	Naakte waarheid	1932	1ste druk	werk	Alie		Smeding	Nijgh & Van Ditmar	Rotterdam	nl	proza	smed001naak01_01	https://www.dbnl.org/tekst/smed001naak01_01	smed001	1932	1932	exact	1930	1930	False	False	False	True
slau001verb01	Het verboden rijk	1932	1ste druk	werk	J.		Slauerhoff	Nijgh & Van Ditmar	Rotterdam	nl	proza	slau001verb01_01	https://www.dbnl.org/tekst/slau001verb01_01	slau001	1932	1932	exact	1930	1930	False	False	False	True
ruus001diec01	Die cierheit der gheestelijker brulocht	1932	1ste druk	uitgave	Jan	van	Ruusbroec			be	proza	ruus001diec01_01	https://www.dbnl.org/tekst/ruus001diec01_01	ruus001	1932	1932	exact	1930	1930	False	False	False	False
pill001stij01	Stijn Streuvels en zijn werk	1932	1ste druk	werk	Filip	de	Pillecyn	Veen	Amsterdam	nl	proza	pill001stij01_01	https://www.dbnl.org/tekst/pill001stij01_01	pill001	1932	1932	exact	1930	1930	False	False	False	False
dekk007refl01	Reflex	1932	1ste druk	werk	Maurits		Dekker	Andries Blitz	Amsterdam	nl	proza	dekk007refl01_01	https://www.dbnl.org/tekst/dekk007refl01_01	dekk007	1932	1932	exact	1930	1930	False	False	False	True
braa002dema01	Démasqué der schoonheid	1932	1ste druk	werk	Menno	ter	Braak	Nijgh & Van Ditmar	Rotterdam	nl	proza	braa002dema01_01	https://www.dbnl.org/tekst/braa002dema01_01	braa002	1932	1932	exact	1930	1930	False	False	False	False
brug007twee01	Tweestroomenland	1932	1ste druk	werk	Kees	van	Bruggen	Van Dishoeck	Bussum	nl	proza	brug007twee01_01	https://www.dbnl.org/tekst/brug007twee01_01	brug007	1932	1932	exact	1930	1930	False	False	False	True
kelk001jans01	Jan Steen	1932	1ste druk	werk	C.J.		Kelk	De Spieghel	Amsterdam	nl	proza	kelk001jans01_01	https://www.dbnl.org/tekst/kelk001jans01_01	kelk001	1932	1932	exact	1930	1930	False	False	False	True
wess008gust02	Gustaaf	1932	2de druk	herdruk	Constant	van	Wessem	Van Kampen	Amsterdam	nl	proza	wess008gust02_01	https://www.dbnl.org/tekst/wess008gust02_01	wess008	1932	1932	exact	1930	1930	False	False	False	True
